,Unnamed: 0,edge_idx,aligned,susc,dist,braessian,seed
6626,23,24,False,-0.0216960866847347,4,False,163
6627,24,25,False,-0.0043643406530034,5,False,163
6628,25,26,True,0.0181898370658004,3,True,163
6629,26,27,True,0.0061087545917665,3,True,163
6630,27,28,True,0.0085604089114887,5,True,163
6631,28,29,False,-0.0035724431929761,5,False,163
6632,29,30,False,-0.0043643406530038,6,False,163
6633,30,31,True,0.0001021732463564,4,True,163
6634,31,32,cant_say,-0.0012592669181366,4,False,163
6635,32,33,cant_say,-7.831796046692549e-05,4,False,163
6636,33,34,True,0.0014925866075047,5,True,163
6637,34,35,True,0.0085717538494779,5,True,163
6638,35,36,True,0.0014925866075047,5,True,163
6639,0,0,True,0.0653580103799448,0,True,164
6640,1,1,False,-0.0016414956351419,1,False,164
6641,2,2,True,0.082232585707773,0,True,164
6642,3,4,False,0.0004920198985161,1,True,164
6643,4,5,False,-0.0930047097556689,1,False,164
6644,5,6,True,0.0209522259656656,2,True,164
6645,6,7,False,-0.0475363403251881,3,False,164
6646,7,8,cant_say,0.0048551960840698,2,True,164
6647,8,9,False,-0.0791201720838766,3,False,164
6648,9,10,False,-0.1683052412455483,2,False,164
6649,10,11,False,-0.0113443247389362,2,False,164
6650,11,12,cant_say,0.0015050716589024,1,True,164
6651,12,13,False,-0.0209342907391407,2,False,164
6652,13,14,True,0.0272391169986289,3,True,164
6653,14,15,True,0.0152975353511522,3,True,164
6654,15,16,False,-0.0305479106533174,3,False,164
6655,16,17,False,-0.0024941585038399,2,False,164
6656,17,18,False,-0.0505003138482645,3,False,164
6657,18,19,True,0.0176736048784669,1,True,164
6658,19,20,False,-0.0906183696925088,2,False,164
6659,20,21,True,0.0663217173142942,0,True,164
6660,21,22,cant_say,-0.0006437117634307,3,False,164
6661,22,23,True,0.0608026492497384,0,True,164
6662,23,24,False,-0.0234782212560641,4,False,164
6663,24,25,False,-0.0161623287563032,4,False,164
6664,25,26,False,-0.0091682921382579,4,False,164
6665,26,27,False,-0.0161623287563034,4,False,164
6666,27,28,False,-0.0040077718863784,5,False,164
6667,28,29,True,0.000956095959447,5,True,164
6668,29,30,True,0.000956095959447,4,True,164
6669,30,31,False,-0.0062867399024533,4,False,164
6670,31,32,False,-0.0045579360321497,5,False,164
6671,32,33,False,-0.0095260606381881,3,False,164
6672,33,34,cant_say,0.000611901414046,2,True,164
6673,34,35,True,0.0082390164706647,2,True,164
6674,35,36,False,-0.0005844281049842,3,False,164
6675,36,37,False,-0.0244134074154511,4,False,164
6676,37,38,False,-0.0133867092008926,2,False,164
6677,38,39,True,0.0242610336965119,1,True,164
6678,39,40,True,0.0082390164706646,1,True,164
6679,0,0,False,-0.0110085101012742,6,False,165
6680,1,1,False,-0.0074149029943565,5,False,165
6681,2,2,True,0.0067248390272284,6,True,165
6682,3,3,False,-0.0008044962294967,5,False,165
